order_id,customer_id,product_id,quantity,unit_price,status,order_ts
fd746473-ef08-4385-8c7c-cf075ce47614,79f62ea6-a8a2-475f-bcfe-ca01ddd9f692,P01816,10,679.97,SHIPPED,2026-02-10T00:06:14
20332a32-eff4-45dc-b0c3-64163c772b44,ebb8ab71-f721-45ad-a921-f2a22662db4b,P03135,3,346.46,RETURNED,2025-12-15T05:26:41
97567aff-4bfd-46a8-b355-060cd2cd58a9,ea9d097c-ba33-4a40-bb51-329346489c02,P02173,6,83.39,PLACED,2025-12-03T23:23:29
65844f06-6a1d-4910-bd89-6497661505b4,180ce396-61af-499b-9ce5-5db6ca42714f,P03947,6,1132.89,PLACED,2025-09-22T00:46:48
bffc1092-3cef-4e69-a4a7-1e407cd9eee6,8e722799-ed51-48f7-bf6d-d318c098fa1c,P03022,3,739.37,DELIVERED,2025-07-02T08:04:45
9ad1a6b8-4288-4401-bde4-73c0a8b22795,20890380-e904-4ba6-8710-c23cdfb3104b,P00220,9,826.38,DELIVERED,2025-10-05T06:53:25
0517bef5-86ce-4afd-aa3b-0e863e022252,fbb508ba-dfdb-4adb-99ed-4d78b4c29631,P01374,3,1416.8,RETURNED,2025-11-25T00:01:35
e00bef8a-4f26-466d-82ea-96e7d5affd43,0fb30437-af6f-440d-9acf-54822248e4bd,P01001,4,746.12,SHIPPED,2026-03-15T08:57:26
16103825-dd2a-4fa6-a940-13caab6915c2,34165bdc-0f1c-4992-a91a-272f83dd4965,P01029,6,1580.29,RETURNED,2025-07-14T04:59:33
3c5d667e-71ea-43c7-83d9-b75979afbe2c,4e29b68f-d841-44fd-9c14-57d94aa56664,P00446,3,1132.65,PLACED,2025-11-08T20:21:01
f3ecb5e3-1400-4007-be30-902e7b63eb38,a16634db-9ae0-43fb-bf26-899077c78f2c,P03335,1,84.7,RETURNED,2025-10-24T10:20:35
b9b4bb7b-e350-4b26-89cb-497f2fb4ab1a,62b8e250-8d9e-4900-afc5-0253d9cab72a,P04881,1,978.91,CANCELLED,2025-08-11T22:14:24
1bddb28d-681e-4125-ba34-5721690f43b2,9a6dc879-96c2-4f0a-91b4-b643c8e62194,P02831,2,1386.85,DELIVERED,2026-02-15T05:41:26
d05c937c-4cc0-4e96-854a-b8942bbdefb7,624b5d53-7991-48fb-b9d0-6e0fcefc3e7d,P02694,8,1913.69,CANCELLED,2025-06-19T16:44:56
a8e2376d-99e1-481b-9f3d-29c977457ebe,519b54fd-bf09-4f38-9749-5979f351718d,P02784,2,940.84,RETURNED,2025-12-02T12:15:49
d73a4f18-45bf-474a-81a2-d5ecc8bd63ec,cc1d80d1-f554-404e-a3df-db6654f3dd01,P00299,1,1801.28,RETURNED,2025-07-09T05:02:10
be369560-33fa-4a22-b2b1-c1dc81140a49,80b663a1-55ce-4acc-928f-30926bc61195,P00252,2,293.73,DELIVERED,2025-05-31T13:28:22
3acccb07-fa2c-4e10-aeeb-0eec5fe27f4f,c10db3f2-6dfd-4c97-9d03-4f7677b0159c,P00714,7,862.31,PLACED,2025-10-06T09:21:08
353f9ed7-0199-4674-a563-408f95842e2e,0c109fd4-1c70-4211-bcf9-d7a34b9710bc,P02190,7,1628.14,DELIVERED,2025-12-07T20:01:41
fb2ec7b8-c354-4453-8ff0-57354f3eaa6a,9664ef27-8d11-401a-be30-4086ca0d1a81,P02631,2,218.58,SHIPPED,2025-10-26T08:50:07
c37961e9-3389-4ffc-9bb9-0d3071471f84,253b109c-4d72-43c6-854e-0a4577d3ee44,P02728,6,1982.39,RETURNED,2025-05-28T18:33:40
7ff265eb-58df-4365-be25-183b8cdafc37,24a8d1d2-4f05-43b3-ae1b-4d5a46935962,P00388,5,854.67,PLACED,2026-05-05T14:25:05
5daf110f-b27b-4291-bf65-2eed2651b1a9,d2961202-d283-45e6-bb10-ec0177f43773,P04021,6,1510.74,CANCELLED,2025-06-27T13:21:06
e00c4002-45af-47ca-8137-fef0aaf4e563,aa992fb8-2ace-4530-acbd-52fd1260d770,P03717,4,1356.01,PLACED,2025-08-09T11:09:02
bd8ea582-65dd-4a81-8b6a-ad494ae52e19,b0460265-434f-4656-a785-17da65344caf,P00728,4,399.07,RETURNED,2025-07-29T17:52:50
012d00e0-3930-4875-bb49-04d625f49932,36305b9e-54e4-482b-92d8-3a598e2c0a30,P03125,6,839.14,PLACED,2025-08-13T09:25:34
ce4bc2c3-ae6a-42c3-92d9-23e356d2991d,ef11e24e-3c98-4311-8d9a-991ad18e9dd2,P00919,5,574.67,SHIPPED,2026-02-09T08:26:26
3e43798e-9d7b-4dfc-b514-ee87cbe702a2,1f14ebc2-763f-4fc6-889b-de166247a985,P04017,10,320.24,DELIVERED,2025-09-02T02:10:45
1ac11919-6ec5-4e37-9e2b-30a184d885b8,9b7bc5b6-7166-475d-88f2-1f57293777e6,P03689,1,420.75,RETURNED,2026-04-27T05:23:35
8c4a6e2e-ea27-4f46-84c1-4e56de9d0ec3,3419b531-46f6-4358-a901-b3b4e2d19620,P02890,10,518.95,DELIVERED,2025-10-28T21:31:07
b01ba42b-bd77-492e-b67b-1c3fbb0b13ef,52b2aaa3-7731-48f8-a1cd-5e2995b25b99,P01513,9,443.04,SHIPPED,2025-12-30T01:55:24
7840d9b8-3ec4-48cc-b039-e5b9d3216ffb,7adb68e3-a10d-4585-9b21-4838ea4dd2b7,P00105,6,132.34,RETURNED,2025-06-06T11:46:43
908de0c3-3753-48cf-aa44-091b1b59c298,ddca87b8-03c4-41c7-b637-a8789428386e,P01183,7,620.25,SHIPPED,2026-04-03T02:21:31
af0bd553-6a8b-4140-a737-65378d3ed34f,f7621499-87b0-46b9-b37e-fd2fc538f35a,P02990,2,1995.56,PLACED,2026-04-10T11:09:14
62bfe362-aff5-498f-977a-1b9e9153af33,ae98c7a5-a450-4cc9-baa5-148bee4f07fe,P00153,2,1953.28,CANCELLED,2026-04-18T00:40:54
886b58bf-c80b-4ebb-a616-7e44cd8567f7,ed6d2b57-88f7-4ed2-a7ff-2c019d75dc3f,P04680,3,657.63,RETURNED,2026-02-08T18:12:53
d4c335cb-288f-4002-b8d0-c871632a91a3,6334ec3e-3fcd-46b7-a263-afe2dd32197a,P04800,8,1207.58,SHIPPED,2025-05-18T11:30:34
f9173ae5-b5e5-43e3-87b7-80e6e627657c,5b96a373-b032-482f-90fd-825105f3848e,P01460,7,1439.26,DELIVERED,2025-11-19T03:17:36
675c3e25-0c9f-48d7-a703-962ac5cdbbfa,c8e10afa-86bc-49b8-a0de-ba000608d1c5,P01354,2,999.74,RETURNED,2025-07-21T22:27:13
09d57ae4-65e3-4e05-8b67-6055855ba028,37486082-35a9-4306-a50e-23493825963a,P03846,9,401.45,PLACED,2025-08-05T16:56:20
2fb204a7-ec7f-4227-9dfa-1197097ffab9,65041e10-d2d6-4a70-b072-60ffc55ec5de,P01555,10,270.62,RETURNED,2026-02-05T15:35:39
bfb77777-5928-42d9-8ffa-7b63a66942e5,bb3d8eff-6d5b-47f1-9636-9f1cf2c71ca8,P03227,5,1053.8,SHIPPED,2025-07-16T20:55:37
a0517300-c60f-422d-9726-afcfb08253a6,be4cf481-98c2-4ce1-98a4-7b913e514d23,P04870,4,449.61,CANCELLED,2026-02-06T10:42:07
9181755a-612a-47d3-b78c-ea54e933b789,e4ebe8ee-b162-4984-bdb2-30a719d813f4,P02303,3,38.69,SHIPPED,2025-09-17T21:04:28
9c073a87-8223-45c5-a9ca-1bf91efb7188,0f540b76-00d0-42fe-99dc-3dfe10c5fb91,P03596,9,1523.46,DELIVERED,2025-11-05T12:29:13
b987359f-b042-41ee-bc13-2d5c78d9c41d,245522cb-8e09-47e1-9308-ab88d3297472,P02936,2,1747.1,CANCELLED,2025-12-25T00:31:17
e7b63e9e-4eb5-4228-bf68-8286b86d01e0,b666ba16-ec11-4a7b-9d1e-71f96d774207,P03830,2,1655.57,SHIPPED,2026-02-17T18:27:30
46e1d302-18cc-49f8-aede-ad63014af378,08923c51-5932-4f4c-9021-1110875a03dd,P04279,10,1199.59,RETURNED,2026-02-24T15:56:58
4a359f2c-bac4-4096-b24d-876a085dbc66,dc5049aa-1d9d-4fc8-abb1-f36ec12ddf76,P04601,8,823.18,RETURNED,2025-07-31T13:16:45
97edae93-6f74-443c-a4b3-fb6b066e1225,983495fd-0b2a-43ea-a2bb-186f4795a7ca,P02509,10,1608.0,CANCELLED,2026-04-21T00:24:18
069a7b47-5882-4077-a6b8-76bacd69fab2,6d84e700-d01d-4128-94c2-2d280316cf4e,P00835,8,1981.95,SHIPPED,2025-06-03T07:09:37
e58bf421-6212-48ce-9b90-8abcefd0fe86,b088cc41-386c-4114-b378-4942e15f49d3,P00688,4,1191.41,CANCELLED,2025-08-18T02:16:16
af1d6e14-905c-474b-bcb0-d219567e1e17,8ce1d6c3-0351-43cf-9957-6ddfa7aa632c,P02235,6,240.75,PLACED,2025-08-18T12:45:25
3e2e504e-997c-43b5-a8da-fc8530cfcec3,f7f6ecd9-ee8d-43c3-bb61-cb500a27b6d2,P02766,4,1552.49,CANCELLED,2026-04-26T19:54:58
4b50a5c5-f944-4940-b2c0-50d8f70327e6,170d0ba9-d76b-455b-8cdf-a2d7d5833776,P02816,8,456.43,DELIVERED,2025-09-26T10:54:47
da7e1a28-1da2-4771-8671-90dbe11da61f,53bb62c2-adbb-42d6-bdfb-75ff502c858a,P04900,6,840.69,PLACED,2025-09-17T22:49:41
8f7eaf22-ff4c-4341-9d09-5a0d6066c559,f7c5a3d2-e134-415c-973f-713f3582d713,P02594,7,429.63,DELIVERED,2025-08-15T20:59:43
d613ddc6-03d8-4711-b588-240b0e9de457,20777fbf-9d47-4a9b-8177-cb258e258adf,P04268,1,1997.9,SHIPPED,2025-05-17T19:09:23
d1c6c044-b36a-43f5-8273-c2360713aaeb,d5a4bc32-e2d3-43d2-b00e-0a479d46a1d2,P01709,5,1700.13,RETURNED,2025-07-10T01:56:47
afde4ee7-dfdd-49b6-b8ae-59cbcfbe921f,125bedf6-8fd7-40aa-9a40-bb1a8a69f505,P00519,2,23.42,PLACED,2025-09-19T22:37:18
40dc129a-f65c-4199-9df1-de0d9021561c,c2cff726-2255-4146-8f94-f5003f03272f,P03481,3,1512.64,SHIPPED,2025-07-10T15:03:44
5b4eed1c-a540-4cf8-9eae-4890dc13f945,77ff5bd3-a0e7-4137-9647-ae91a07c8f47,P04951,10,424.49,RETURNED,2026-03-05T19:49:33
3a594936-9418-4b7d-86e5-81d5d1f2b253,e5248da1-6a61-45a9-8a10-4fa59ef9ebfc,P01628,10,820.09,CANCELLED,2026-01-30T23:53:10
1f5f67aa-1c64-48f4-82b4-18f1c5505eac,a622cb9b-ab57-47da-b7b3-75690e677fa1,P04102,6,1381.32,RETURNED,2026-01-30T17:43:38
f37f480b-52f5-47fa-864d-47094c52624f,ab411b7c-71a9-4508-aadf-c748587f01bd,P02040,2,1481.98,RETURNED,2025-10-10T14:37:03
bb598071-8c47-4b71-94f3-88cd28c05a25,43dcfe69-7a56-4fac-ab76-06bc28eb7304,P04612,7,1937.18,SHIPPED,2026-03-12T20:11:47
be04b6ab-dd46-43d0-b58a-ba53591c04e1,6a0a2969-861f-416e-9e3f-478c7d1be479,P02926,5,1080.75,DELIVERED,2026-04-17T20:20:29
be74cc2c-6e34-4d7b-a48d-3b6e0c9ee26a,5f8acaab-fbf8-4f7e-ae28-8263a60d8787,P02750,7,1525.09,PLACED,2025-09-17T00:50:12
e25dbcc9-6d64-45d8-9864-9680f42b8a41,37e7ef5d-8472-4fe7-9b77-14bf62e278e4,P01122,9,1467.97,SHIPPED,2025-11-15T02:10:09
24098f59-8eb2-4cf3-82a3-436980746134,27a5d35c-0078-499b-a01e-48cda937eef1,P00209,9,1795.76,PLACED,2025-07-28T06:45:35
aa65107b-aae1-48fa-9e6c-31e281b4979f,1ad68b29-a32c-4f56-89d5-b22472d48064,P04389,2,1401.62,PLACED,2025-06-24T22:53:26
6b923b26-632b-45ae-82d2-3343497df35b,2ed7fb7a-f692-481b-9b0c-a7b0ef9e924f,P04818,1,1665.74,DELIVERED,2025-06-12T12:30:38
ee30d22a-78a9-4a9a-a152-d3a14f7e379f,452592b0-c4cc-45b2-82e1-ed43a2d3a50d,P04456,4,1732.4,RETURNED,2026-02-19T05:43:47
9e370857-3967-4466-84b0-8652cb1e0180,ac5731ed-df3c-497e-b41b-7af083bd4a5c,P04879,10,1283.49,CANCELLED,2025-05-23T07:07:49
ec761f42-af69-44f9-8219-48e22ce9444e,c4a92839-7d04-4a86-9f3d-edcf9431b99d,P03278,8,407.2,RETURNED,2025-10-07T15:46:39
56422819-65bc-4d06-8753-fbcc91ab69cb,090f979f-b03d-48cd-9fb2-3852f8d17ca0,P00662,8,847.95,PLACED,2025-07-27T19:52:02
de4f1d13-9cf5-442e-8ca0-56236b51086e,770f6b0e-612d-4471-9337-3a94ff636343,P04968,6,256.81,RETURNED,2025-11-27T14:26:13
5cd745e2-a2c3-43a3-abd4-105186b093d1,5a433dd5-2d5c-4e54-aab1-fbc84b8c592b,P03208,10,1346.66,SHIPPED,2025-05-30T05:29:42
d9b32126-39d6-4f38-a536-38e0e94ceb12,a78da9a8-74c1-4b1c-9e68-5b01db5337a7,P02916,10,645.38,PLACED,2025-07-01T03:46:51
583b301b-c62b-430b-94e6-624e59a649c2,a3d14f90-3b2d-413c-828c-5059a31cf781,P04929,10,1640.22,CANCELLED,2025-06-29T16:22:31
48f8012a-77ea-461f-893b-dd6e5e97e014,2cb7c3c2-6297-43fc-aa98-c47e5db96a34,P02209,7,165.83,RETURNED,2025-08-18T11:55:14
9a9493e2-3a35-4819-a9a4-d9e44384835c,1207013e-6dce-44cc-8d0c-499bedb1b9c6,P02001,2,406.1,RETURNED,2026-03-16T14:57:05
5416b303-1a2c-4b44-a548-c4ff06e339b3,1c449875-e429-4149-b1ba-f0520260068b,P02882,10,636.24,SHIPPED,2026-02-19T19:42:59
a7d2d6a3-878e-4453-91b8-72ab4b63756a,1f8e7d18-aa09-4890-ac38-65de553ed7b9,P00030,4,1294.25,RETURNED,2025-09-02T01:56:04
19388b97-4c16-4e55-bb71-6a23fe7570e5,d194e323-9bfa-45df-be09-471d1650d518,P03723,5,1490.4,DELIVERED,2025-07-19T02:03:50
9502997f-565a-4df4-8e35-24b621661dc0,3790139f-48a7-4065-9693-1bebf0d5ce96,P02796,10,23.18,DELIVERED,2026-01-17T02:53:14
c03587db-7909-4d04-bfea-12b5d4ef7526,7ec9c89a-c1c2-4366-9149-0eb3401ca1fc,P01346,9,1887.63,CANCELLED,2026-02-26T15:56:48
ff73bccf-fe07-4a96-8eb0-92e0052b3b2d,ea6d9074-f2c9-4cd9-bc17-f18ac2902b8e,P03906,8,880.94,SHIPPED,2025-07-04T15:29:10
391ac656-3027-49a7-ba00-20b50fe0b006,7486450b-95d3-4822-a35c-6dfd6347719c,P02161,5,784.58,DELIVERED,2025-08-31T13:42:18
28a66f7c-4495-4b2b-9438-d41ea09d0fa9,5f118652-43c3-4891-b4cc-ae2b9a181459,P02940,2,1354.67,RETURNED,2025-10-26T20:25:30
dcfce02e-91ea-400d-84d5-50c9b99873fe,75f79a7d-e1da-4c15-b99e-591b7db930e4,P00681,2,631.46,RETURNED,2025-09-19T22:05:08
0aefa8fb-4a19-43a4-b469-7bde97d17cfc,ed45f7a9-7b94-4267-801f-d18b961aa573,P03195,4,1838.62,RETURNED,2026-02-08T04:07:57
b8cd5f88-2017-4309-a2e8-b963d2e6a81a,b40a672c-c478-4fe2-be77-28eff6ec16d5,P03737,2,845.87,RETURNED,2025-06-25T06:37:01
eb2de2bd-03dc-4740-9742-4f0e946b18b2,a5ec7105-df6b-4d90-9c00-f5d0d9e40f17,P02716,1,1750.83,RETURNED,2025-06-25T22:58:57
b3129325-5514-47e4-a2bf-c7793bfb0e75,3781d14f-70a8-48c9-8b8a-012ece19dc07,P03632,6,1432.27,SHIPPED,2025-07-02T09:14:38
1f3fe2c1-2052-48c3-b214-98dae962cca0,585e12d2-b5fe-4a96-97a2-fed8c1efeb97,P03317,3,653.68,PLACED,2026-01-12T03:14:43
3a75f0de-b8db-4ebe-bcad-4bd9972ac6ae,cecd240c-0618-4d91-b80c-f83fe229c94d,P04152,10,825.82,PLACED,2026-01-04T02:24:06
9f29db35-1800-49af-9c5d-18a48b73e397,31d2ba02-44da-42e7-b550-f9912ac3ec96,P04486,2,1715.71,PLACED,2026-03-05T11:03:30
ce3da330-5ec7-4301-bf19-53a30c46de28,e4ff2bdf-678d-4d7c-b0e2-1d677d42d44d,P04733,6,1000.19,DELIVERED,2025-07-19T11:13:12
c0487ccf-3b96-49c1-831a-1f2f4bdc430f,c41cc339-f70c-425c-be8e-c5fa53a5651e,P01087,9,1748.57,RETURNED,2025-06-15T09:59:57
7e74a87b-15eb-443e-a4d7-0d352ddc8257,629d45ad-a5fe-4196-b196-316ee7b382c4,P03325,1,699.85,PLACED,2025-10-04T08:02:28
e8d8262f-21d7-4513-857d-6e12d9d621db,df9900d2-2dcc-465e-abe9-38c71e0f7ee7,P04666,7,837.52,DELIVERED,2025-06-04T04:13:12
22391456-e558-4e77-820e-06abc442f890,979043dc-02f5-454d-b036-6667c5971baf,P00386,9,1042.92,SHIPPED,2025-11-13T11:39:08
805cf419-5e7c-4c57-b65a-68f0dc9dd814,e124fa3c-d7cd-4c38-995d-756e483eb493,P04569,4,1817.95,SHIPPED,2026-04-06T13:31:51
a23fe6a7-74cd-4f44-bd69-7f19f510914b,bafcc38d-3257-41d7-acbc-17e58df4ccdd,P01268,9,1594.5,SHIPPED,2025-11-25T18:31:51
0110c7cc-c752-488d-b837-392a1aae645c,3930ff29-7b8d-49fe-88a9-cc4748e4186c,P01434,9,1620.93,SHIPPED,2026-02-24T02:48:48
73077b50-df8b-4fa4-a743-5b87ad723b4f,ca389cfe-ad9c-448c-84d3-eb16f73b6da5,P04896,3,1211.89,RETURNED,2025-08-24T10:18:36
bfb2a3c8-1855-45eb-82ff-57dba74d9166,1bb02ec0-277a-4c51-b8fd-09bc05eb85c7,P04095,1,394.49,CANCELLED,2025-06-27T02:27:10
d308d5bc-9667-4706-8257-52cdda97255f,336ef1ec-f509-4ca5-8411-4653056fcd55,P00811,10,608.15,DELIVERED,2025-11-21T12:26:38
61930e67-8f6e-4057-8d69-b443b7bf381b,e26421f2-fd6f-4eb3-af1b-5792b81897d0,P00790,10,756.94,CANCELLED,2025-09-05T04:22:27
032d2d0f-14fb-4fb2-8454-017ef9532e3b,ca989b2c-9c81-41b4-970b-fb2246097e44,P02211,5,437.61,PLACED,2025-12-03T11:59:47
92ca1197-4975-4847-9a98-d4b13d78fa45,b3fb5975-91a7-4c54-8d7f-501cb7ffadb5,P01541,4,83.55,SHIPPED,2025-06-18T09:00:20
9f75d76d-ce8d-4da9-880e-31c03d09095c,64c8adee-70f7-43cd-b9c5-628e6f015720,P01943,7,1010.82,PLACED,2026-03-12T17:53:53
8d4935da-1f00-4226-9463-f7cd21088aac,4db074ff-bfa1-40b5-b6cd-d5111d1998b5,P01503,10,875.05,CANCELLED,2025-12-17T09:25:50
e3daa6ba-86f7-4be4-af3f-59ad976b365d,0995c31e-011a-4492-be7f-fc364afff9fb,P01151,2,1872.16,DELIVERED,2026-01-30T14:41:15
116d9f2b-fb85-4ee4-b523-48c033a21cca,55189587-f2eb-49a9-872f-1c8bd8186865,P00044,7,1136.56,DELIVERED,2026-01-03T05:51:24
6d19caec-443d-461a-afac-df3864eb4295,b945fbb4-dcc0-44da-99e9-261ef95dad79,P00238,5,423.75,DELIVERED,2025-10-02T17:44:24
335c5220-3a55-419d-a4e1-c8e9fe259de7,0961605a-1820-4e24-ac19-47addafa397c,P00606,3,1587.81,CANCELLED,2025-06-11T21:10:14
c419196e-7221-41c0-8961-29decb576b65,bffe1a91-c17b-4fdc-bc49-dae00a214306,P01105,8,582.35,PLACED,2025-08-08T05:22:59
a1440bb4-fca3-4e2c-b8f3-6d4f92f6a461,4fe3abaf-5bf4-4b11-a156-a9655a6d9d16,P01733,10,51.29,SHIPPED,2026-03-03T20:16:06
01f5dd78-f1d1-4dba-8acf-0e0936155610,a8e52a3b-0928-4f4c-9b26-b26a0efca652,P04028,5,276.89,SHIPPED,2026-03-25T15:32:55
3ed29900-b347-4c72-b9a4-adb3a8e77c9a,91a59718-1c7e-4cb5-8cad-80229827d838,P01076,2,150.35,PLACED,2025-12-27T16:16:58
b82a3a10-bae1-4002-aa12-455fa97333e8,ef174f37-b805-42f8-b13e-6e48b4a06402,P03946,10,317.75,CANCELLED,2026-03-09T13:20:32
1ea7e8dd-ac5c-45d9-899b-eb52beee93e3,ee4db24f-5aae-4974-beaa-6b5e67c02a31,P00651,7,898.55,CANCELLED,2026-03-29T14:49:15
87acf406-5ac6-4b08-a6be-5090cc5ea913,752fa144-0b06-44c6-b3e9-b3622088bc33,P01673,8,849.81,PLACED,2025-09-26T19:29:07
3dc1bec9-64c0-488b-aa96-ee043f6447db,ae8643fc-c7aa-47c3-adf3-080b80a82ca7,P02103,5,1173.64,CANCELLED,2025-07-29T09:41:45
65393831-5c9a-4267-8cb8-2b36189eecce,46e28b41-1584-4ee2-9bef-7320edf20692,P02716,5,333.57,CANCELLED,2026-05-05T11:51:01
8a958231-5ca5-4cd7-9b2b-9ecf10d57407,e3238583-d64d-46de-a38f-7371a07ece30,P02911,6,511.6,SHIPPED,2025-10-29T14:06:16
a0fac7b7-8834-4407-bbb5-05d4477015a4,a6de4fd8-4232-447e-b6d7-a05203a81f92,P04379,1,408.98,RETURNED,2025-07-14T12:49:55
05495fd2-98b6-4dc3-96f8-0fd04429114d,606aa52a-445b-462f-ba6e-e20ae6af777f,P02834,10,157.27,SHIPPED,2026-02-05T14:02:38
b50c26a9-2b29-4371-8575-daaa4cc2e7dd,2d7c0b2d-0ee3-454d-98d6-9dad910f8180,P01714,10,1912.95,DELIVERED,2026-03-19T01:01:32
2a8778c1-4a64-46bf-9406-a0c222a07868,ba15bb65-a175-4d79-82a2-502bf1f5e4d3,P03161,4,595.03,CANCELLED,2025-05-17T10:55:06
d71a8409-d009-4146-a52a-e63c92eba39c,dfbd5016-720f-482f-97b7-98ee48e25237,P02450,2,1529.13,CANCELLED,2025-10-24T20:52:47
0f0dc287-66b3-42c7-af55-d7b0c721354d,ef895680-b8a4-43e6-b75d-a1d26882143e,P01970,6,1330.58,SHIPPED,2026-02-08T19:09:52
5a9cb35f-37c6-48de-af99-d79bcfed0456,1eb9c648-3d95-4786-829c-8c9c3532ee7e,P01744,2,861.17,CANCELLED,2025-10-18T07:01:46
175c3816-2eba-4b56-aaa6-52dbd778ba13,7c9920e1-8559-4a21-b0ad-7e153c61cb97,P02986,5,1979.67,PLACED,2025-06-03T09:30:09
74311b00-1c2b-4ea3-84bc-965acad6087c,20168832-fce2-485e-9c63-8b5cf287b87f,P00569,1,1262.78,DELIVERED,2026-01-03T11:19:32
669fd42b-5e70-464c-9e1f-433f99b629a7,1b993727-992c-48d3-a2b8-0c66c8b07478,P00275,4,1350.06,SHIPPED,2026-04-18T14:33:22
cd9ead1a-cd6d-4a5b-a293-0e10e82e2ced,b4e73aea-b193-4f5c-807d-6131c61c593a,P01143,10,566.63,CANCELLED,2026-05-03T23:59:05
f02e3636-bc39-4d51-80af-52edde338ea5,2d854e05-cf4b-49be-808f-abdc07589454,P00437,6,58.68,DELIVERED,2025-11-22T00:23:04
49494de0-ca87-4c3d-b6b4-56e0caeeef5f,82e812b1-1151-4815-a7cf-e75ae3621ce3,P00101,10,1045.21,SHIPPED,2025-10-11T16:12:17
94ccf1ba-93d2-4aff-88b7-fae025500c6b,4c6318ae-2d5c-47e3-9d72-14a1883f3709,P00670,1,692.65,RETURNED,2025-12-20T08:09:49
51bf3f5f-102f-42f9-a7ff-11ed699b8cd3,cbe56b5e-6ad5-4780-a1dc-8eca2ff9ce7d,P00304,1,1461.63,SHIPPED,2025-11-25T08:53:05
0dcacf9d-4da3-482a-812c-2bde936b0517,a4972afa-c3ab-4b60-8e43-8c6d82cb71cf,P03435,1,239.84,DELIVERED,2025-11-14T07:07:58
b08ed8a6-d601-43f7-ab30-9aabea4595c0,3a27d618-914c-4fd9-9c70-d208b2222e86,P04671,1,1328.84,SHIPPED,2025-06-19T16:02:47
c22360ef-b599-42e4-9282-4a61604bfc16,a2dd3106-56e7-466c-a3cf-9b6d03cd274b,P04957,9,803.3,PLACED,2025-08-02T18:24:34
91f643e7-6251-4473-b851-535f40418e9f,0aa69dc3-97dd-420d-9884-252ef305b8d3,P03227,1,36.89,PLACED,2025-09-07T09:13:15
f845a43f-1109-4a76-8fce-29ad4867e7ef,b3553e56-a42a-4499-9f54-505048dd5178,P02372,8,714.61,CANCELLED,2025-08-19T08:54:31
f9effb19-4bca-402e-a891-1dc864fe65b4,e27db638-eb02-4999-b80d-f8c3e8099e2f,P01435,4,973.18,CANCELLED,2026-01-28T19:11:27
9b717b3f-d22c-4e60-aad6-09d5964aa1b4,a5043815-f27f-4e9c-a6fe-c262cce7ac00,P02481,8,1415.61,PLACED,2025-06-15T01:43:33
6720f4d7-13cf-424a-985f-f36c9295bd17,a27f4ceb-bf20-4ec0-8b55-3e8684037dfa,P03765,8,689.88,CANCELLED,2026-01-17T17:21:09
7b5d4c98-325a-413f-a22f-6281fccfe389,eba8554a-ceb8-45d7-beb6-ec1fe49f68f2,P02286,9,1260.92,DELIVERED,2026-03-09T04:48:56
e4f6e04e-5535-43ab-a744-8bbb1ab27a18,c51afe00-602a-4fdc-8c1e-258f5085df6f,P03780,3,916.2,SHIPPED,2026-03-28T20:58:13
636ea1df-5d52-4b8d-b978-a77793178392,f0d712f8-6f75-4422-9571-e85110d80763,P02567,10,1461.4,RETURNED,2025-09-22T23:09:21
aedba340-474a-4991-828b-016f78c92a52,969212fa-6309-4ad2-869e-c4d49107b3cb,P01693,6,486.22,DELIVERED,2026-01-15T03:55:19
86d720d0-fec4-4c97-aa34-8222113f07d7,3e605eba-1046-4d42-845a-bf53ed8ac5d8,P00040,6,1847.06,RETURNED,2026-03-06T17:09:24
675f5510-70ff-4884-afbc-cfea2a3c8743,9fe740b1-49f9-48aa-a5d4-225674e30be9,P01141,3,908.0,SHIPPED,2026-04-04T01:46:47
03da787c-0d27-45fa-a90c-e2fa38aa881b,822921bb-9354-4965-a969-653da3e2f077,P04128,3,1327.35,DELIVERED,2025-12-10T09:48:51
8269685f-7807-4b5c-9648-e5effac494f6,dc7152b4-d529-4f11-982d-173bd5545ede,P02950,4,1819.8,PLACED,2025-12-11T19:41:55
749413ac-cc9c-4c7d-b023-cab0db40ad05,fcd3748e-374d-4450-9c05-9b822cdc51e3,P01176,1,80.46,PLACED,2025-05-19T03:30:07
a3503b74-1335-4f7b-a43c-1e2939ea26f2,89de49cc-d218-466c-8126-29558a6f105d,P03978,3,333.26,SHIPPED,2025-05-17T12:18:24
97e0dc8a-d4b6-42fa-b71b-5c3f98abd3bb,34c72afc-3cdd-4f74-9ae9-ef40193a5408,P04571,3,230.92,DELIVERED,2026-04-16T14:55:40
d1c8d3f6-3222-4f4c-84ec-332a460d78b2,f6e0facf-435b-47af-b213-06be0eadcb17,P03718,5,1266.34,CANCELLED,2026-03-15T13:13:09
00e0db89-dda3-4042-a906-02e143d53d7e,62617658-74dd-41c1-8a8a-e1cab3eabf7f,P03238,8,488.06,CANCELLED,2026-01-18T10:07:42
344b7b7b-9396-4131-a3c2-250e5384aa28,0b3ac5c9-5f86-4d4d-9b79-32ea21270b04,P00735,3,1327.88,SHIPPED,2026-04-05T16:26:14
4407ce31-1d05-43bb-b8d7-56d39bd3824c,e8127989-1d1e-4f0a-b679-5859f17fb812,P04566,2,770.03,RETURNED,2025-07-04T16:54:04
